secID,code,exchangeCD,ListSectorCD,ListSector,transCurrCD,secShortName,secFullName,listStatusCD,listDate,delistDate,equTypeCD,equType,exCountryCD,partyID,totalShares,nonrestFloatShares,nonrestfloatA,officeAddr,primeOperating,endDate,TShEquity,stop,industry,area,timeToMarket,holders
002218.XSHE,002218,XSHE,3.0,中小板,CNY,拓日新能,深圳市拓日新能源科技股份有限公司,L,2008/2/28,,A,沪深A股,CHN,32178.0,1236342100.0,1215305900.0,1215305900.0,广东省深圳市南山区侨香路6060号香年广场A栋802-804,研发、生产、销售非晶硅、单晶硅、多晶硅太阳能电池芯片、太阳能电池组件以及太阳能电池应用产品。,2017/9/30,2789714629.0,False,半导体,深圳,20080228,64362
002219.XSHE,002219,XSHE,3.0,中小板,CNY,恒康医疗,恒康医疗集团股份有限公司,L,2008/3/6,,A,沪深A股,CHN,32499.0,1865236500.0,916568400.0,916568400.0,四川省成都市锦江工业开发区金石路456号,中成药的研发、生产和销售。,2017/9/30,4513766701.0,False,中成药,甘肃,20080306,24887
002220.XSHE,002220,XSHE,3.0,中小板,CNY,天宝食品,大连天宝绿色食品股份有限公司,L,2008/2/28,,A,沪深A股,CHN,32377.0,547485800.0,389476100.0,389476100.0,辽宁省大连市金州区拥政街道三里村624号,以水产品加工出口为主的农副产品加工、销售。,2017/9/30,2739905167.0,False,食品,辽宁,20080228,20294
002221.XSHE,002221,XSHE,3.0,中小板,CNY,东华能源,东华能源股份有限公司,L,2008/3/6,,A,沪深A股,CHN,32376.0,1649782800.0,1503657400.0,1503657400.0,江苏省南京市仙林大道徐庄软件园紫气路1号,生产、销售低温常压液化气并提供相关售后服务。,2017/9/30,7355869447.0,False,石油贸易,江苏,20080306,26312
002222.XSHE,002222,XSHE,3.0,中小板,CNY,福晶科技,福建福晶科技股份有限公司,L,2008/3/19,,A,沪深A股,CHN,32323.0,427500000.0,421442400.0,421442400.0,福建省福州市软件大道89号福州软件园F区9号楼,光学晶体、晶体材料、激光器件的制造及其技术咨询、技术服务。,2017/9/30,757198761.6,False,元器件,福建,20080319,44288
002223.XSHE,002223,XSHE,3.0,中小板,CNY,鱼跃医疗,江苏鱼跃医疗设备股份有限公司,L,2008/4/18,,A,沪深A股,CHN,32700.0,1002476900.0,855106300.0,855106300.0,江苏省丹阳市云阳工业园(振新路南),医疗器械的生产销售。,2017/9/30,5504962882.0,False,医疗保健,江苏,20080418,59000
002224.XSHE,002224,XSHE,3.0,中小板,CNY,三力士,三力士股份有限公司,L,2008/4/25,,A,沪深A股,CHN,32498.0,658065700.0,470067700.0,470067700.0,浙江省绍兴市柯桥区柯岩街道余渚工业园区,"三角胶带(也称为橡胶V带)、橡胶制品的生产、开发、销售,主要产品为三角胶带和胶管。",2017/9/30,1681677758.0,False,橡胶,浙江,20080425,79469
002225.XSHE,002225,XSHE,3.0,中小板,CNY,濮耐股份,濮阳濮耐高温材料(集团)股份有限公司,L,2008/4/25,,A,沪深A股,CHN,32701.0,890324300.0,623568300.0,623568300.0,河南省濮阳市西环路中段,"研制、生产和销售定型、不定形耐火材料,功能耐火材料及配套机构,并承担各种热工设备耐火材料设计安装、施工服务等整体承包业务。",2017/9/30,2459794575.0,False,其他建材,河南,20080425,45194
002226.XSHE,002226,XSHE,3.0,中小板,CNY,江南化工,安徽江南化工股份有限公司,L,2008/5/6,,A,沪深A股,CHN,32175.0,911279000.0,911254200.0,911254200.0,安徽省合肥市政务文化新区怀宁路1639号平安大厦17层,"工业炸药的生产、销售,主要产品为胶状乳化炸药、粉状乳化炸药。",2017/9/30,4148490339.0,False,化工原料,安徽,20080506,64200
002227.XSHE,002227,XSHE,3.0,中小板,CNY,奥特迅,深圳奥特迅电力设备股份有限公司,L,2008/5/6,,A,沪深A股,CHN,32719.0,220597400.0,219464200.0,219464200.0,广东省深圳市南山区高新技术产业园北区松坪山路3号奥特迅电力大厦,电力自动化电源设备及其智能单元的研发、制造、销售和服务。,2017/9/30,794471936.0,False,电气设备,深圳,20080506,36039
002228.XSHE,002228,XSHE,3.0,中小板,CNY,合兴包装,厦门合兴包装印刷股份有限公司,L,2008/5/8,,A,沪深A股,CHN,32718.0,1169516900.0,1042972300.0,1042972300.0,福建省厦门市湖里区五缘湾同安商业大厦2号楼19楼,中高档瓦楞纸箱产品的生产和销售。瓦楞纸箱及缓冲包装材料的研发、生产和销售。,2017/9/30,1825705034.0,False,广告包装,福建,20080508,39000
002229.XSHE,002229,XSHE,3.0,中小板,CNY,鸿博股份,鸿博股份有限公司,L,2008/5/8,,A,沪深A股,CHN,32769.0,502752200.0,368809400.0,368809400.0,福建省福州市金山开发区金达路136号,开展票据票证印刷与高端包装印刷、网络技术服务与电子彩票代购及彩种研发、RFID智能标签制作等业务,2017/9/30,1737197711.0,False,广告包装,福建,20080508,40500
002230.XSHE,002230,XSHE,3.0,中小板,CNY,科大讯飞,科大讯飞股份有限公司,L,2008/5/12,,A,沪深A股,CHN,29262.0,1388693600.0,1182920900.0,1182920900.0,安徽省合肥市高新开发区望江西路666号,语音支撑软件、行业应用产品/系统、信息工程和运维服务等。,2017/9/30,8451462438.0,False,软件服务,安徽,20080512,234628
002231.XSHE,002231,XSHE,3.0,中小板,CNY,奥维通信,奥维通信股份有限公司,L,2008/5/12,,A,沪深A股,CHN,32763.0,356800000.0,288915400.0,288915400.0,辽宁省沈阳市浑南新区高歌路6号,"公司主要从事微波射频产品及无线通信网络优化覆盖系统的开发、生产、销售并提供相应服务,是移动通信运营商无线网络覆盖设备的专业供应商和系统集成服务商。",2017/9/30,670558275.1,False,通信设备,辽宁,20080512,34783
002232.XSHE,002232,XSHE,3.0,中小板,CNY,启明信息,启明信息技术股份有限公司,L,2008/5/9,,A,沪深A股,CHN,32762.0,408548400.0,402500000.0,402500000.0,吉林省长春市净月高新技术产业开发区百合街1009号,汽车业管理软件的研发与服务、汽车电子产品的研制与相关增值服务、应用系统集成、IT外包与数据中心运营服务。,2017/9/30,1116348643.0,False,软件服务,吉林,20080509,43700
002233.XSHE,002233,XSHE,3.0,中小板,CNY,塔牌集团,广东塔牌集团股份有限公司,L,2008/5/16,,A,沪深A股,CHN,32804.0,1192275100.0,803578700.0,803578700.0,广东省梅州市蕉岭县蕉城镇(塔牌大厦),水泥的生产、销售。,2017/9/30,7972595342.0,False,水泥,广东,20080516,59500
002234.XSHE,002234,XSHE,3.0,中小板,CNY,民和股份,山东民和牧业股份有限公司,L,2008/5/16,,A,沪深A股,CHN,32792.0,302046700.0,206154300.0,206154300.0,山东省蓬莱市南关路2-3号,种鸡饲养、种蛋与鸡苗销售;饲料、鸡肉制品的生产与销售。,2017/9/30,740978472.4,False,农业综合,山东,20080516,35397
002235.XSHE,002235,XSHE,3.0,中小板,CNY,安妮股份,厦门安妮股份有限公司,L,2008/5/16,,A,沪深A股,CHN,32743.0,415976500.0,333654700.0,333654700.0,福建省厦门市集美区杏林锦园南路99号,长期从事商务信息用纸的研发、生产、销售及综合应用服务。,2017/9/30,2451115257.0,False,造纸,福建,20080516,30659
002236.XSHE,002236,XSHE,3.0,中小板,CNY,大华股份,浙江大华技术股份有限公司,L,2008/5/20,,A,沪深A股,CHN,32806.0,2898756200.0,1701891400.0,1701891400.0,浙江省杭州市滨江区滨安路1199号,安防视频监控产品的研发、生产和销售。,2017/9/30,9657021166.0,False,电器仪表,浙江,20080520,50500
002237.XSHE,002237,XSHE,3.0,中小板,CNY,恒邦股份,山东恒邦冶炼股份有限公司,L,2008/5/20,,A,沪深A股,CHN,32722.0,910400000.0,836075000.0,836075000.0,山东省烟台市牟平区水道镇金政街11号,黄金、白银的冶炼及硫酸制造。,2017/9/30,4145262415.0,False,黄金,山东,20080520,67412
002238.XSHE,002238,XSHE,3.0,中小板,CNY,天威视讯,深圳市天威视讯股份有限公司,L,2008/5/26,,A,沪深A股,CHN,32820.0,617353200.0,617353200.0,617353200.0,广东省深圳市福田区彩田路6001号,"深圳地区有线电视网络的规划建设、经营管理、维护和广播电视节目的接收、集成、传输,以传输视频信息和开展网上多功能服务为主业。2002年,公司全面开始通过有线电视网络向用户提供因特网接入及信息服务。",2017/9/30,2765108314.0,False,影视音像,深圳,20080526,29934
002239.XSHE,002239,XSHE,3.0,中小板,CNY,奥特佳,奥特佳新能源科技股份有限公司,L,2008/5/22,,A,沪深A股,CHN,32819.0,3131359400.0,1903434900.0,1903434900.0,江苏省南通市高新技术产业开发区文昌路666号,汽车空调压缩机、汽车空调系统业务和服装业务,2017/9/30,5075099004.0,False,汽车配件,江苏,20080522,67496
002240.XSHE,002240,XSHE,3.0,中小板,CNY,威华股份,广东威华股份有限公司,L,2008/5/23,,A,沪深A股,CHN,32816.0,535343400.0,490452600.0,490452600.0,广东省深圳市福田区华富街道华富路1018号中航中心31楼3101-3102,中/高密度纤维板的生产和销售以及林木种植和销售。,2017/9/30,1561818307.0,False,家居用品,广东,20080523,30600
002241.XSHE,002241,XSHE,3.0,中小板,CNY,歌尔股份,歌尔股份有限公司,L,2008/5/22,,A,沪深A股,CHN,32829.0,3245103900.0,2720061900.0,2720061900.0,山东省潍坊市高新技术产业开发区东方路268号,"微型电声元器件和消费类电声产品的研发、制造和销售,主要产品包括微型麦克风、微型扬声器/受话器、蓝牙系列产品和便携式音频产品。",2017/9/30,14234715847.0,False,元器件,山东,20080522,109310
002242.XSHE,002242,XSHE,3.0,中小板,CNY,九阳股份,九阳股份有限公司,L,2008/5/28,,A,沪深A股,CHN,32827.0,767511000.0,766731000.0,766731000.0,浙江省杭州市江干区下沙街道银海街760号,主要从事厨房小家电系列产品的研发、生产和销售。,2017/9/30,4055963878.0,False,家用电器,山东,20080528,52503
002243.XSHE,002243,XSHE,3.0,中小板,CNY,通产丽星,深圳市通产丽星股份有限公司,L,2008/5/28,,A,沪深A股,CHN,32805.0,364949000.0,364949000.0,364949000.0,广东省深圳市龙岗区龙岗大道(坪地段)1001号通产丽星科技产业园一栋A座,化妆品塑料包装产品的生产和销售。,2017/9/30,1550278382.0,False,塑料,深圳,20080528,19135
002244.XSHE,002244,XSHE,3.0,中小板,CNY,滨江集团,杭州滨江房产集团股份有限公司,L,2008/5/29,,A,沪深A股,CHN,32720.0,3111443900.0,2702903900.0,2702903900.0,浙江省杭州市庆春东路38号,房地产开发和销售。,2017/9/30,15376073720.0,False,区域地产,浙江,20080529,39000
002245.XSHE,002245,XSHE,3.0,中小板,CNY,澳洋顺昌,江苏澳洋顺昌股份有限公司,L,2008/6/5,,A,沪深A股,CHN,32828.0,987308900.0,909457100.0,909457100.0,江苏省张家港市杨舍镇新泾中路10号,"为IT制造业企业提供金属材料的物流服务,包括仓储、分拣、套裁、配切、包装、配送,及相应的技术支持服务。",2017/9/30,3394436885.0,False,仓储物流,江苏,20080605,68923
002246.XSHE,002246,XSHE,3.0,中小板,CNY,北化股份,四川北方硝化棉股份有限公司,L,2008/6/5,,A,沪深A股,CHN,29661.0,512824700.0,413686500.0,413686500.0,四川省成都市锦江工业园三色路209号火炬动力港南区8栋9楼,硝化棉的生产与销售。,2017/9/30,2101980188.0,False,化工原料,四川,20080605,50216
002247.XSHE,002247,XSHE,3.0,中小板,CNY,帝龙文化,浙江帝龙文化发展股份有限公司,L,2008/6/12,,A,沪深A股,CHN,32818.0,851196100.0,524275500.0,524275500.0,浙江省临安市玲珑街道玲珑工业区环南路1958号,"新型建筑装饰材料的研发、生产和销售。公司采用印刷、砂磨、拉丝、表面氧化等工艺,对钛白纸、铝箔等材料进行表面处理,最终生产装饰纸和金属饰面板等新型装饰材料,移动游戏开发与发行。",2017/9/30,4834217805.0,False,装修装饰,浙江,20080612,11500
002248.XSHE,002248,XSHE,3.0,中小板,CNY,*ST东数,威海华东数控股份有限公司,L,2008/6/12,,A,沪深A股,CHN,32842.0,307495600.0,307495600.0,307495600.0,山东省威海市经济技术开发区环山路698号,研发、生产经营数控机床、数控机床关键功能部件(数控系统、编码器、高速精密机床主轴、刀库等)及普通铣床、普通磨床等。,2017/9/30,471736038.7,False,机床制造,山东,20080612,26831
002249.XSHE,002249,XSHE,3.0,中小板,CNY,大洋电机,中山大洋电机股份有限公司,L,2008/6/19,,A,沪深A股,CHN,32768.0,2369557700.0,1359355100.0,1359355100.0,广东省中山市西区沙朗第三工业区,微特电机研制、生产和销售。,2017/9/30,9470741676.0,False,电气设备,广东,20080619,85536
002250.XSHE,002250,XSHE,3.0,中小板,CNY,联化科技,联化科技股份有限公司,L,2008/6/19,,A,沪深A股,CHN,32860.0,925902000.0,749476800.0,749476800.0,浙江省台州市黄岩区劳动北路总商会大厦17楼,为精细化学高级中间体的研发、生产和销售。,2017/9/30,5584558488.0,False,化工原料,浙江,20080619,30846
002251.XSHE,002251,XSHE,3.0,中小板,CNY,步步高,步步高商业连锁股份有限公司,L,2008/6/19,,A,沪深A股,CHN,32845.0,863903900.0,759795000.0,759795000.0,湖南省湘潭市韶山西路309号步步高大厦,商品零售业务。,2017/9/30,6517554699.0,False,超市连锁,湖南,20080619,38135
002252.XSHE,002252,XSHE,3.0,中小板,CNY,上海莱士,上海莱士血液制品股份有限公司,L,2008/6/23,,A,沪深A股,CHN,32815.0,4970238900.0,4968573900.0,4968573900.0,上海市奉贤区望园路2009号,血液制品的研发、生产和销售。,2017/9/30,12566702166.0,False,生物制药,上海,20080623,39275
002253.XSHE,002253,XSHE,3.0,中小板,CNY,川大智胜,四川川大智胜软件股份有限公司,L,2008/6/23,,A,沪深A股,CHN,32791.0,225626100.0,208601400.0,208601400.0,四川省成都市武科东一路七号,"软件、硬件及配套系统开发,系统集成和图象图形工程,安防产品生产、销售及安防工程设计、施工,建筑智能化工程设计、施工,电子产品生产、销售、技术咨询、技术培训等。",2017/9/30,1327924005.0,False,软件服务,四川,20080623,48926
002254.XSHE,002254,XSHE,3.0,中小板,CNY,泰和新材,烟台泰和新材料股份有限公司,L,2008/6/25,,A,沪深A股,CHN,27890.0,610833600.0,610520400.0,610520400.0,山东省烟台市经济技术开发区黑龙江路10号,氨纶纤维、芳纶纤维系列产品的开发、制造和销售。,2017/9/30,2167150824.0,False,化纤,山东,20080625,32000
002255.XSHE,002255,XSHE,3.0,中小板,CNY,海陆重工,苏州海陆重工股份有限公司,L,2008/6/25,,A,沪深A股,CHN,32854.0,718144100.0,486833000.0,486833000.0,江苏省张家港市东南大道一号(张家港经济技术开发区),余热锅炉及其配套产品、核承压设备的设计、制造与销售。,2017/9/30,2513800354.0,False,专用机械,江苏,20080625,47901
002256.XSHE,002256,XSHE,3.0,中小板,CNY,兆新股份,深圳市兆新能源股份有限公司,L,2008/6/25,,A,沪深A股,CHN,32848.0,1882411900.0,1252745000.0,1252745000.0,广东省深圳市南山区高新技术产业园二期科技中二路深圳软件园11栋6楼,气雾剂系列产品的技术开发、生产与销售。,2017/9/30,2236316726.0,False,染料涂料,深圳,20080625,89978
002258.XSHE,002258,XSHE,3.0,中小板,CNY,利尔化学,利尔化学股份有限公司,L,2008/7/8,,A,沪深A股,CHN,32859.0,524373000.0,523679700.0,523679700.0,四川省绵阳市经济技术开发区绵州大道南段327号,"农药原药及制剂的研发、生产和销售,产品包括除草剂、杀虫剂、杀菌剂三大系列。",2017/9/30,2493658557.0,False,农药化肥,四川,20080708,16800
002259.XSHE,002259,XSHE,3.0,中小板,CNY,升达林业,四川升达林业产业股份有限公司,L,2008/7/16,,A,沪深A股,CHN,32855.0,752328300.0,723548700.0,723548700.0,四川省成都市锦江区东华正街42号,林木种植、中纤板的生产与销售、木地板的生产与销售。,2017/9/30,1935115451.0,False,家居用品,四川,20080716,35342
002260.XSHE,002260,XSHE,3.0,中小板,CNY,德奥通航,德奥通用航空股份有限公司,L,2008/7/16,,A,沪深A股,CHN,32858.0,265200000.0,265200000.0,265200000.0,广东省佛山市南海区松岗松夏工业园工业大道西,从事电饭煲、电烤炉、电压力锅等厨房及家用小电器产品研发、生产和营销服务。,2017/9/30,310302213.7,False,航空,广东,20080716,25600
002261.XSHE,002261,XSHE,3.0,中小板,CNY,拓维信息,拓维信息系统股份有限公司,L,2008/7/23,,A,沪深A股,CHN,8842.0,1110641500.0,955973000.0,955973000.0,湖南省长沙市岳麓区桐梓坡西路298号,提供行业软件开发及无线增值服务。,2017/9/30,3948904606.0,False,互联网,湖南,20080723,66687
