ListSector,ListSectorCD,TShEquity,area,code,delistDate,endDate,equType,equTypeCD,exCountryCD,exchangeCD,holders,if_index,industry,listDate,listStatusCD,nonrestFloatShares,nonrestfloatA,officeAddr,partyID,primeOperating,secFullName,secID,secShortName,stop,timeToMarket,totalShares,transCurrCD
主板,1,2990812613,广西,601368,,2017/9/30,沪深A股,A,CHN,XSHG,46317,0,水务,2015/6/12,L,294202700,294202700,广西壮族自治区南宁市江南区体育路4号,63637,自来水生产供应及污水处理业务,广西绿城水务股份有限公司,601368.XSHG,绿城水务,FALSE,20150612,735810900,CNY
主板,1,6342020430,陕西,601369,,2017/9/30,沪深A股,A,CHN,XSHG,34399,0,机械基件,2010/4/28,L,1638770200,1638770200,陕西省西安市高新区沣惠南路8号,36957,透平压缩机组、工业流程能量回收装置和透平鼓风机组等各种透平机械及系统的开发、制造、成套销售和服务。,西安陕鼓动力股份有限公司,601369.XSHG,陕鼓动力,FALSE,20100428,1638770200,CNY
主板,1,11642089725,河南,601375,,2017/9/30,沪深A股,A,CHN,XSHG,144820,0,证券,2017/1/3,L,2444771700,1194742700,河南省郑州市郑东新区商务外环路10号,27096,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；证券资产管理；证券投资基金代销；为期货公司提供中间介绍业务；融资融券业务；代销金融产品业务。,中原证券股份有限公司,601375.XSHG,中原证券,FALSE,20170103,3923734700,CNY
主板,1,35762913513,福建,601377,,2017/9/30,沪深A股,A,CHN,XSHG,241639,0,证券,2010/10/13,L,6696671700,6696671700,福建省福州市湖东路268号,26548,证券经纪、投资银行、资产管理、基金管理、证券自营等,兴业证券股份有限公司,601377.XSHG,兴业证券,FALSE,20101013,6696671700,CNY
主板,1,2403455939,江苏,601388,,2017/9/30,沪深A股,A,CHN,XSHG,77607,0,铝,2012/4/23,L,2025400000,2025400000,江苏省太仓市浮桥镇沪浮璜公路88号,65468,"通过回收废铝资源,进行再生铝合金锭的生产和销售。",怡球金属资源再生(中国)股份有限公司,601388.XSHG,怡球资源,FALSE,20120423,2025400000,CNY
主板,1,1.63569E+11,北京,601390,,2017/9/30,沪深A股,A,CHN,XSHG,676837,0,建筑施工,2007/12/3,L,22535421200,18328031200,北京市海淀区复兴路69号中国中铁广场A座,2040,基建建设、勘察设计与咨询服务、工程设备和零部件制造、房地产开发以及其他业务。,中国中铁股份有限公司,601390.XSHG,中国中铁,FALSE,20071203,22844301500,CNY
主板,1,2.10114E+12,北京,601398,,2017/9/30,沪深A股,A,CHN,XSHG,503430,0,银行,2006/10/27,L,3.56406E+11,2.69612E+11,北京市西城区复兴门内大街55号,1867,商业银行业务。,中国工商银行股份有限公司,601398.XSHG,工商银行,FALSE,20061027,3.56406E+11,CNY
主板,1,2558953598,江苏,601500,,2017/9/30,沪深A股,A,CHN,XSHG,66554,0,汽车配件,2016/9/19,L,174919100,174919100,江苏省无锡市东港镇创业产业园金港大道,31982,全钢子午胎、斜交胎的研发、生产和销售,江苏通用科技股份有限公司,601500.XSHG,通用股份,FALSE,20160919,726919100,CNY
主板,1,3906037977,广东,601515,,2017/9/30,沪深A股,A,CHN,XSHG,15532,0,广告包装,2012/2/16,L,1112000000,1112000000,"广东省汕头市潮汕路金园工业城北郊工业区,4A2-2片区,2M4片区,13-02片区A-F座",65469,烟标印制及相关包装材料的设计、生产与销售。,汕头东风印刷股份有限公司,601515.XSHG,东风股份,FALSE,20120216,1112000000,CNY
主板,1,3170947956,吉林,601518,,2017/9/30,沪深A股,A,CHN,XSHG,65489,0,路桥,2010/3/19,L,1213200000,1213200000,吉林省长春市经济开发区浦东路4488号,37089,"本公司主营业务为投资、开发、建设和经营管理收费公路,主要通过长平分公司对长平高速公路及其沿线配套服务设施进行经营管理。",吉林高速公路股份有限公司,601518.XSHG,吉林高速,FALSE,20100319,1213200000,CNY
主板,1,1377713551,上海,601519,,2017/9/30,沪深A股,A,CHN,XSHG,136427,0,软件服务,2011/1/28,L,1987700000,1987700000,上海市浦东新区杨高南路428号1号楼,40206,以互联网为基础向国内外资本市场的参与各方提供及时、全面的金融信息和数据服务。,上海大智慧股份有限公司,601519.XSHG,*ST智慧,FALSE,20110128,1987700000,CNY
主板,1,21084834926,江苏,601555,,2017/9/30,沪深A股,A,CHN,XSHG,99070,0,证券,2011/12/12,L,2891000000,2891000000,江苏省苏州市工业园区星阳街5号,26959,证券经纪、投资银行、证券自营、资产管理、基金管理、直接投资等。,东吴证券股份有限公司,601555.XSHG,东吴证券,FALSE,20111212,3000000000,CNY
主板,1,1553945016,北京,601558,,2017/9/30,沪深A股,A,CHN,XSHG,256012,0,电气设备,2011/1/13,L,5707200000,5707200000,北京市海淀区中关村大街59号文化大厦,39570,主营业务为开发、设计、生产、销售风力发电设备。,华锐风电科技(集团)股份有限公司,601558.XSHG,*ST锐电,FALSE,20110113,6030600000,CNY
主板,1,4245921149,福建,601566,,2017/9/30,沪深A股,A,CHN,XSHG,18179,0,服饰,2011/5/30,L,574637200,574637200,福建省厦门市思明区宜兰路1号,43492,"公司是中国领先的商务休闲男装品牌企业,公司采用业务纵向一体化的模式进行男装的设计研发、生产、销售及品牌推广,产品包括男裤、茄克及其它服饰类产品,公司产品以自制生产为主,委托加工生产为辅,采用直营和加盟相结合的模式进行销售,致力于让男士拥有高性价比的精工时尚服饰,满足不同场合的穿着需求。",九牧王股份有限公司,601566.XSHG,九牧王,FALSE,20110530,574637200,CNY
主板,1,6913279904,浙江,601567,,2017/9/30,沪深A股,A,CHN,XSHG,25783,0,电器仪表,2011/6/15,L,1241915000,1241915000,浙江省宁波市鄞州工业园区(宁波市鄞州区姜山镇),47413,电能计量及信息采集产品、配电设备的研发、生产和销售。,宁波三星医疗电气股份有限公司,601567.XSHG,三星医疗,FALSE,20110615,1418026300,CNY
主板,1,2967404918,浙江,601579,,2017/9/30,沪深A股,A,CHN,XSHG,16225,0,红黄药酒,2014/8/25,L,400000000,400000000,浙江省绍兴市柯桥区鉴湖路1053号,31770,绍兴黄酒、黄酒的生产、销售和研发。,会稽山绍兴酒股份有限公司,601579.XSHG,会稽山,FALSE,20140825,497360000,CNY
主板,1,12954363778,北京,601588,,2017/9/30,沪深A股,A,CHN,XSHG,160079,0,区域地产,2006/10/16,L,3367020000,2660000000,北京市朝阳区北辰东路8号汇欣大厦A座707,2129,发展物业、投资物业(含酒店)和商业物业。,北京北辰实业股份有限公司,601588.XSHG,北辰实业,FALSE,20061016,3367020000,CNY
主板,1,2036949939,上海,601595,,2017/9/30,沪深A股,A,CHN,XSHG,32960,0,影视音像,2016/8/17,L,106045300,106045300,上海市徐汇区漕溪北路595号C座,70981,电影发行及放映业务,上海电影股份有限公司,601595.XSHG,上海电影,FALSE,20160817,373500000,CNY
主板,1,2841059716,江苏,601599,,2017/9/30,沪深A股,A,CHN,XSHG,41992,0,影视音像,2011/5/27,L,872838400,872838400,江苏省张家港市塘桥镇鹿苑工业区,46168,各类针织毛纺纱线以及高档精纺呢绒面料生产与销售。,江苏鹿港文化股份有限公司,601599.XSHG,鹿港文化,FALSE,20110527,894068400,CNY
主板,1,52790359000,北京,601600,,2017/9/30,沪深A股,A,CHN,XSHG,485188,0,铝,2007/4/30,L,14903798200,10959832300,北京市海淀区西直门北大街62号,1847,"铝土矿的开采,氧化铝、原铝、铝加工产品的生产、销售及其它有色金属产品贸易;煤炭、铁矿石经营业务",中国铝业股份有限公司,601600.XSHG,中国铝业,FALSE,20070430,14903798200,CNY
主板,1,1.38662E+11,上海,601601,,2017/9/30,沪深A股,A,CHN,XSHG,80104,0,保险,2007/12/25,L,9062000000,6286700000,上海市浦东新区银城中路190号交银金融大厦南楼,26662,"本公司属于综合性保险集团公司,主要通过下属的中国太平洋人寿保险股份有限公司(以下简称“太保寿险”)和中国太平洋财产保险股份有限公司(以下简称“太保产险”)为客户提供全面的人寿及财产保险产品和服务,并通过下属的太平洋资产管理有限责任公司管理和运用保险资金。",中国太平洋保险(集团)股份有限公司,601601.XSHG,中国太保,FALSE,20071225,9062000000,CNY
主板,1,38922164208,上海,601607,,2017/9/30,沪深A股,A,CHN,XSHG,75547,0,医药商业,1994/3/24,L,2688828900,1922935000,上海市太仓路200号上海医药大厦,1355,化学原料药、化学药制剂、抗生素、生化药品、生物制品中成药、医疗器械、制药设备、化学危险物品等的生产、销售及进出口业务。,上海医药集团股份有限公司,601607.XSHG,上海医药,FALSE,19940324,2688910500,CNY
主板,1,7268085791,河南,601608,,2017/9/30,沪深A股,A,CHN,XSHG,120134,0,专用机械,2012/7/6,L,4300014900,4300014900,河南省洛阳市涧西区建设路206号,66097,"公司主要从事建材、矿山、冶金、电力以及节能环保等行业的大型设备、大型成套技术装备及大型铸锻件的开发、研制及销售,并提供相关配套服务和整体解决方案。",中信重工机械股份有限公司,601608.XSHG,中信重工,FALSE,20120706,4339419300,CNY
主板,1,10010575569,北京,601611,,2017/9/30,沪深A股,A,CHN,XSHG,147744,0,建筑施工,2016/6/6,L,961800000,961800000,上海市青浦区西虹桥商务区蟠龙路500号,90091,军工工程、核电工程及工业与民用工程的建设业务,中国核工业建设股份有限公司,601611.XSHG,中国核建,FALSE,20160606,2625000000,CNY
主板,1,2416202204,上海,601616,,2017/9/30,沪深A股,A,CHN,XSHG,53489,0,电气设备,2011/2/1,L,935575000,935575000,上海市奉贤区南桥镇环城东路123弄1号,40278,"公司是以高低压成套设备及元器件产品的生产和销售为主营业务的公司,集研发、生产、销售、服务于一体,为各行各业用户提供整体配电解决方案,是国内知名的电气设备供应商。目前公司产品分为成套设备和元器件两大类型,共45个型号系列。公司产品主要集中于40.5kV及以下的电压等级,可实现电气开关控制及智能化终端控制等功能。",上海广电电气(集团)股份有限公司,601616.XSHG,广电电气,FALSE,20110201,935575000,CNY
主板,1,95745081000,北京,601618,,2017/9/30,沪深A股,A,CHN,XSHG,432289,0,建筑施工,2009/9/21,L,20723619200,17852619200,北京市朝阳区曙光西里28号中冶大厦,33950,工程承包、资源开发、装备制造、房地产开发及其他业务。,中国冶金科工股份有限公司,601618.XSHG,中国中冶,FALSE,20090921,20723619200,CNY
主板,1,2395487936,宁夏,601619,,2017/9/30,沪深A股,A,CHN,XSHG,70322,0,新型电力,2017/7/20,L,193712341,193712341,宁夏回族自治区吴忠市红寺堡区大河乡?隘子,18400,"新能源电力的开发,投资,建设,经营和管理",宁夏嘉泽新能源股份有限公司,601619.XSHG,嘉泽新能,FALSE,20170720,1933000000,CNY
主板,1,3.27062E+11,北京,601628,,2017/9/30,沪深A股,A,CHN,XSHG,149245,0,保险,2007/1/9,L,28264705000,20823530000,北京市西城区金融大街16号,2224,提供人寿保险及年金产品。,中国人寿保险股份有限公司,601628.XSHG,中国人寿,FALSE,20070109,28264705000,CNY
主板,1,47030403491,河北,601633,,2017/9/30,沪深A股,A,CHN,XSHG,83405,0,汽车整车,2011/9/28,L,9127269000,6027729000,河北省保定市朝阳南大街2266号,33273,生产和销售汽车及汽车零部件。,长城汽车股份有限公司,601633.XSHG,长城汽车,FALSE,20110928,9127269000,CNY
主板,1,6686284678,湖南,601636,,2017/9/30,沪深A股,A,CHN,XSHG,72248,0,玻璃,2011/8/12,L,2512965800,2512965800,福建省漳州市东山县康美镇城?路,52470,"玻璃及制品生产、销售,玻璃加工,装卸劳务。",株洲旗滨集团股份有限公司,601636.XSHG,旗滨集团,FALSE,20110812,2692510000,CNY
主板,1,14033240323,河南,601666,,2017/9/30,沪深A股,A,CHN,XSHG,99415,0,煤炭开采,2006/11/23,L,2361165000,2361165000,河南省平顶山市矿工中路21号,2167,煤炭的生产、洗选加工及销售。,平顶山天安煤业股份有限公司,601666.XSHG,平煤股份,FALSE,20061123,2361165000,CNY
主板,1,3.14866E+11,北京,601668,,2017/9/30,沪深A股,A,CHN,XSHG,626424,0,建筑施工,2009/7/29,L,29730878300,29730878300,北京市海淀区三里河路15号,32991,房屋建筑工程、房地产开发与投资、国际工程承包、基础设施建设与投资以及设计勘察等。,中国建筑股份有限公司,601668.XSHG,中国建筑,FALSE,20090729,30000000000,CNY
主板,1,1.10292E+11,北京,601669,,2017/9/30,沪深A股,A,CHN,XSHG,319741,0,建筑施工,2011/10/18,L,9600000000,9600000000,北京市海淀区车公庄西路22号,40599,工程承包、电力投资与运营、设备制造与租赁、房地产开发。,中国电力建设股份有限公司,601669.XSHG,中国电建,FALSE,20111018,15299035000,CNY
主板,1,4301104404,河南,601677,,2017/9/30,沪深A股,A,CHN,XSHG,22062,0,铝,2011/9/19,L,496683100,496683100,河南省巩义市回郭镇开发区,54222,铝板带箔产品的生产和销售。,河南明泰铝业股份有限公司,601677.XSHG,明泰铝业,FALSE,20110919,589984400,CNY
主板,1,5527624011,山东,601678,,2017/9/30,沪深A股,A,CHN,XSHG,41700,0,化工原料,2010/2/23,L,1188000000,1188000000,山东省滨州市黄河五路869号,36170,有机、无机化工产品的生产、加工与销售。,滨化集团股份有限公司,601678.XSHG,滨化股份,FALSE,20100223,1188000000,CNY
主板,1,87597502006,江苏,601688,,2017/9/30,沪深A股,A,CHN,XSHG,173074,0,证券,2010/2/26,L,7162768800,5443723000,江苏省南京市江东中路228号,26506,证券经纪、投资银行、资产管理、基金管理、证券自营、证券投资管理、直接投资等,华泰证券股份有限公司,601688.XSHG,华泰证券,FALSE,20100226,7162768800,CNY
主板,1,6307708847,浙江,601689,,2017/9/30,沪深A股,A,CHN,XSHG,23672,0,汽车配件,2015/3/19,L,170700000,170700000,浙江省宁波市北仑区黄山西路215号,67052,汽车用特种橡胶配件、粘性连轴器(汽车四轮驱动用)、工程塑料、隔音件、内饰件、密封件(国家限制的除外)的生产；电动助力转向系统、盘式制动器、高强度紧固件制造；汽车减震器、锻造件、橡胶塑料制品、车用模具、五金工具、电子电器、机械设备及备件的生产、研发、测试(限制外商投资项目除外)；汽车模具、摩托车模具(含冲模、注塑模、模压模等)、夹具(焊接夹具、检验夹具等)设计、制造；汽配、塑料制品、橡塑制品、机械设备、五金工具、电子电器的批发；自营和代理各类货物和技术的进出口。(不涉及国营贸易管理商品，涉及配额、许可证管理商品的，按国家有关规定办理申请)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),宁波拓普集团股份有限公司,601689.XSHG,拓普集团,FALSE,20150319,727577800,CNY
主板,1,20204659017,山西,601699,,2017/9/30,沪深A股,A,CHN,XSHG,93087,0,煤炭开采,2006/9/22,L,2991409200,2991409200,山西省长治市襄垣县侯堡镇,2114,"原煤开采、煤炭洗选、煤焦冶炼,开采煤层的主要煤种为瘦煤、贫瘦煤、贫煤等。",山西潞安环保能源开发股份有限公司,601699.XSHG,潞安环能,FALSE,20060922,2991409200,CNY
主板,1,3018321546,江苏,601700,,2017/9/30,沪深A股,A,CHN,XSHG,71668,0,电气设备,2011/1/18,L,1131432000,1131432000,江苏省常熟市尚湖镇工业集中区西区人民南路8号,40195,从事输电线路铁塔和复合材料绝缘杆塔的研发、设计、生产和销售,常熟风范电力设备股份有限公司,601700.XSHG,风范股份,FALSE,20110118,1133232000,CNY
主板,1,11594734127,河南,601717,,2017/9/30,沪深A股,A,CHN,XSHG,50782,0,工程机械,2010/8/3,L,1621122000,1377887800,河南省郑州市经济技术开发区第九大街167号,37554,煤炭综合采掘设备之一??综采液压支架及其零部件的生产、销售和服务。,郑州煤矿机械集团股份有限公司,601717.XSHG,郑煤机,FALSE,20100803,1732471400,CNY
主板,1,18735445662,北京,601718,,2017/9/30,沪深A股,A,CHN,XSHG,155427,0,服饰,2010/8/16,L,3857000000,3857000000,北京市朝阳区东三环中路7号财富中心写字楼A座27层,37602,职业装、职业鞋靴、防护装具、纺织印染、皮革皮鞋等,际华集团股份有限公司,601718.XSHG,际华集团,FALSE,20100816,4391629400,CNY
主板,1,67226412000,上海,601727,,2017/9/30,沪深A股,A,CHN,XSHG,340387,0,电气设备,2008/12/5,L,12824330600,9851418600,上海市徐汇区钦江路212号,6266,"有限公司设立时经营范围为电站及输配电,机电一体化,交通运输、环保设备的设计、制造、销售,电力工程项目总承包,设备总成套或分交,技术咨询和培训,国内贸易(除专项规定),货物进出口业务及技术进出口业务、劳务服务,实业投资(上述经营范围涉及许可经营的凭许可证经营)。主要业务仍为17家子公司经营的电力设备、机电一体化、交通设备、环保系统等业务以及财务公司的金融业务。",上海电气集团股份有限公司,601727.XSHG,上海电气,FALSE,20081205,14725180700,CNY
主板,1,1.37722E+11,北京,601766,,2017/9/30,沪深A股,A,CHN,XSHG,875910,0,运输设备,2008/8/18,L,27288758300,22917692300,北京市海淀区西四环中路16号,33068,公司主要从事铁路机车、客车、动车组、城轨地铁车辆及重要零部件的研发、制造、销售、修理和租赁。,中国中车股份有限公司,601766.XSHG,中国中车,FALSE,20080818,28698864100,CNY
主板,1,6916199117,重庆,601777,,2017/9/30,沪深A股,A,CHN,XSHG,64248,0,摩托车,2010/11/25,L,1236633400,1236633400,重庆市北碚区蔡家岗镇凤栖路16号,30844,"主要从事摩托车、汽车、通用汽油机的研发、生产和销售,主要产品包括摩托车、摩托车发动机、乘用车、乘用车发动机、通用汽油机及终端产品(发电机组、水泵、草坪机等)。",力帆实业(集团)股份有限公司,601777.XSHG,力帆股份,FALSE,20101125,1306839400,CNY
主板,1,50332478039,上海,601788,,2017/9/30,沪深A股,A,CHN,XSHG,92262,0,证券,2009/8/18,L,4610787600,3906698800,上海市静安区新闸路1508号,26504,主要从事证券经纪业务、投资银行业务、证券投资业务及资产管理业务等四大业务。,光大证券股份有限公司,601788.XSHG,光大证券,FALSE,20090818,4610787600,CNY
主板,1,2626148481,浙江,601789,,2017/9/30,沪深A股,A,CHN,XSHG,49717,0,建筑施工,2011/8/16,L,976080000,976080000,浙江省宁波市江东区宁穿路538号,40385,"本公司以建筑施工和建筑装饰装潢为核心,形成了涵盖建筑科研、设计、施工、安装、装饰装潢、钢结构、商品混凝土、预制构件等相对完整而紧凑的产业链。",宁波建工股份有限公司,601789.XSHG,宁波建工,FALSE,20110816,976080000,CNY
主板,1,1843923755,甘肃,601798,,2017/9/30,沪深A股,A,CHN,XSHG,17049,0,化工机械,2011/6/22,L,354528200,354528200,甘肃省兰州市安宁区蓝科路8号,46733,石油、石化专用设备的研发、设计、生产、安装、技术服务以及石油、石化设备的质量性能检验检测服务等。,甘肃蓝科石化高新装备股份有限公司,601798.XSHG,蓝科高新,FALSE,20110622,354528200,CNY
主板,1,3880409951,江苏,601799,,2017/9/30,沪深A股,A,CHN,XSHG,6054,0,汽车配件,2011/2/1,L,276155200,276155200,江苏省常州市新北区秦岭路182号,40218,"主要从事汽车(主要是乘用车)灯具的研发、设计、制造和销售,产品主要包括汽车前照灯、后组合灯、雾灯、制动灯、转向灯等。",常州星宇车灯股份有限公司,601799.XSHG,星宇股份,FALSE,20110201,276155200,CNY
主板,1,2.01915E+11,北京,601800,,2017/9/30,沪深A股,A,CHN,XSHG,145746,0,建筑施工,2012/3/9,L,16174735400,11747235400,北京市西城区德胜门外大街85号,18371,从事基建建设、基建设计、疏浚及港口机械制造业务。,中国交通建设股份有限公司,601800.XSHG,中国交建,FALSE,20120309,16174735400,CNY
主板,1,9421245420,安徽,601801,,2017/9/30,沪深A股,A,CHN,XSHG,33656,0,出版业,2010/1/18,L,1989204700,1989204700,安徽省合肥市包河区北京路8号,35361,出版物的批发、零售;文体用品零售;音像出版;广告传媒。,安徽新华传媒股份有限公司,601801.XSHG,皖新传媒,FALSE,20100118,1989204700,CNY
主板,1,34582137617,天津,601808,,2017/9/30,沪深A股,A,CHN,XSHG,73439,0,石油开采,2007/9/28,L,4771592000,2960468000,北京市东城区东直门外小街6号海油大厦9楼902室,1942,"公司业务涉及石油及天然气勘探、开发及生产的各个阶段,主要分为钻井服务、油田技术服务、船舶服务、物探勘察服务四大板块。",中海油田服务股份有限公司,601808.XSHG,中海油服,FALSE,20070928,4771592000,CNY
主板,1,7839007016,四川,601811,,2017/9/30,沪深A股,A,CHN,XSHG,35644,0,出版业,2016/8/8,L,641031500,199094400,四川省成都市金牛区蓉北商贸大道文轩路6号,79616,"本公司是集出版物生产、加工、销售和多元文化产业发展于一体的文化产业经营实体,主营业务包括出版物的编辑和出版、图书及影音产品零售、分销以及教材和助学类读物发行业务等",新华文轩出版传媒股份有限公司,601811.XSHG,新华文轩,FALSE,20160808,1233841000,CNY
主板,1,2.74316E+11,北京,601818,,2017/9/30,沪深A股,A,CHN,XSHG,234276,0,银行,2010/8/18,L,52489127100,39810391600,北京市西城区太平桥大街25号、甲25号中国光大中心,27523,商业银行业务。,中国光大银行股份有限公司,601818.XSHG,光大银行,FALSE,20100818,52489127100,CNY
主板,1,42581379043,上海,601828,,2017/9/30,沪深A股,A,CHN,XSHG,261197,0,其他商业,2018/1/17,L,1377813100,315000000,香港湾仔港湾道18号中环广场63楼6301室,70236,"为所投资企业提供管理服务，企业管理咨询，商品信息咨询；为经营卖场提供设计规划及管理服务，家具、建筑材料（钢材除外）、装饰材料的批发,并提供相关配套服务。（涉及配额许可证管理、专项规定管理的商品按照国家有关规定办理）（涉及许可经营的凭许可证经营）。",红星美凯龙家居集团股份有限公司,601828.XSHG,美凯龙,FALSE,20180117,3938917100,CNY
主板,1,22787885000,四川,601838,,2017/6/30,沪深A股,A,CHN,XSHG,299572,0,银行,,UN,0,,,40106,吸收公众存款，发放短期、中期和长期贷款，办理国内结算，办理票据贴现，发行金融债券；代理发行、代理兑付、承销政府债券；买卖政府债券；从事同业拆借，提供信用证服务及担保；代理收付款项及代理保险业务，提供保管箱业务，办理地方财政信用周转使用资金的委托存贷款业务，经中国人民银行批准的其他业务。外汇存款；外汇贷款；国际结算；外汇汇款；外币兑换；同业外汇拆借；结汇、售汇；资信调查、咨询和见证业务。,成都银行股份有限公司,601838.XSHG,成都银行,FALSE,20180131,3251026200,CNY
主板,1,1.3799E+12,北京,601857,,2017/9/30,沪深A股,A,CHN,XSHG,530958,0,石油开采,2007/11/5,L,1.83021E+11,1.61922E+11,北京市东城区东直门北大街9号,1548,原油和天然气的勘探、开发和生产;原油和石油气产品的炼制、运输、储存和营销;化工产品的生产和销售;天然气的输送、经营和销售。,中国石油天然气股份有限公司,601857.XSHG,中国石油,FALSE,20071105,1.83021E+11,CNY
主板,1,3058447064,北京,601858,,2017/9/30,沪深A股,A,CHN,XSHG,47316,0,出版业,2017/1/18,L,130500000,130500000,北京市东城区东黄城根北街16号,67951,本公司的主要业务包括图书出版业务、期刊业务及出版物进口业务。,中国科技出版传媒股份有限公司,601858.XSHG,中国科传,FALSE,20170118,790500000,CNY
主板,1,14925375169,上海,601866,,2017/9/30,沪深A股,A,CHN,XSHG,382374,0,水运,2007/12/12,L,11683125000,7932125000,上海市浦东新区民生路628号航运科研大厦,2340,主要从事国际及国内集装箱航海运输的管运和管理。,中远海运发展股份有限公司,601866.XSHG,中远海发,FALSE,20071212,11683125000,CNY
主板,1,19608976451,上海,601872,,2017/9/30,沪深A股,A,CHN,XSHG,187239,0,水运,2006/12/1,L,4720921800,4720921800,上海市浦东新区国展路777 号中外运上海大厦7楼,2183,从事油轮、散货船及投资液化天然气船运输业务以及相应的船舶公司的管理和投资控股业务。,招商局能源运输股份有限公司,601872.XSHG,招商轮船,FALSE,20061201,5299458100,CNY
主板,1,19848640948,浙江,601877,,2017/9/30,沪深A股,A,CHN,XSHG,30310,0,电气设备,2010/1/21,L,1452757100,1452757100,浙江省乐清市北白象镇正泰工业园区正泰路1号,35380,低压电器研发、制造、销售。,浙江正泰电器股份有限公司,601877.XSHG,正泰电器,FALSE,20100121,2151428600,CNY
主板,1,13141621377,浙江,601878,,2017/9/30,沪深A股,A,CHN,XSHG,93300,0,证券,2017/6/26,L,333333400,333333400,浙江省杭州市五星路201号,17256,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；融资融券；证券投资基金代销；为期货公司提供中间介绍业务；代销金融产品。,浙商证券股份有限公司,601878.XSHG,浙商证券,FALSE,20170626,3333333400,CNY
主板,1,19347442732,辽宁,601880,,2017/9/30,沪深A股,A,CHN,XSHG,206526,0,港口,2010/12/6,L,10179800000,7735820000,辽宁省大连市国际物流园区金港路新港商务大厦,34647,油品/液体化工品码头及相关物流业务、集装箱码头及相关物流业务、汽车码头及相关物流业务、矿石码头及相关物流业务、杂货码头及相关物流业务、散粮码头及相关物流业务、客运滚装码头及相关物流业务、港口增值及支持业务等。,大连港股份有限公司,601880.XSHG,大连港,FALSE,20101206,12894536000,CNY
主板,1,64556673699,北京,601881,,2017/9/30,沪深A股,A,CHN,XSHG,115211,0,证券,2017/1/23,L,4290984600,600000000,北京市西城区金融大街35号2-6层,26499,证券经纪；证券投资咨询；与证券交易、证券投资活动有关的财务顾问；证券承销与保荐；证券自营；融资融券；证券投资基金代销；为期货公司提供中间介绍业务；代销金融产品(有效期至2016-09-05)；证券投资基金托管业务；保险兼业代理业务。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。),中国银河证券股份有限公司,601881.XSHG,中国银河,FALSE,20170123,10137258700,CNY
主板,1,1138762934,浙江,601882,,2017/9/30,沪深A股,A,CHN,XSHG,25554,0,机床制造,2016/11/7,L,101445000,101445000,浙江省宁波市北仑区黄山西路235号,71155,致力于高端数控机床的研发、生产和销售。,宁波海天精工股份有限公司,601882.XSHG,海天精工,FALSE,20161107,522000000,CNY
主板,1,7378228972,北京,601886,,2017/9/30,沪深A股,A,CHN,XSHG,27319,0,装修装饰,2011/8/18,L,941285200,941285200,北京市顺义区牛汇北五街5号,44997,事建筑幕墙系统的研发设计、生产制造、工程施工和技术服务。,江河创建集团股份有限公司,601886.XSHG,江河集团,FALSE,20110818,1154050000,CNY
主板,1,14388238853,北京,601888,,2017/9/30,沪深A股,A,CHN,XSHG,28190,0,旅游服务,2009/10/15,L,1952475500,1952475500,北京市东城区东直门外小街甲2号A座8层,34818,主要从事旅行社业务和免税业务。,中国国旅股份有限公司,601888.XSHG,中国国旅,FALSE,20091015,1952475500,CNY
主板,1,3040696288,江苏,601890,,2017/9/30,沪深A股,A,CHN,XSHG,158167,0,船舶,2010/12/28,L,959400000,959400000,江苏省靖江市东兴镇何德村江苏亚星锚链股份有限公司办公楼,39945,船用锚链、海洋工程系泊链两个业务板块。,江苏亚星锚链股份有限公司,601890.XSHG,亚星锚链,FALSE,20101228,959400000,CNY
主板,1,1.06081E+11,北京,601898,,2017/9/30,沪深A股,A,CHN,XSHG,178621,0,煤炭开采,2008/2/1,L,13258663400,9152000400,北京市朝阳区黄寺大街1号,16737,"生产、销售和贸易煤炭、焦炭和煤化工产品,以及制造煤矿机械装备。",中国中煤能源股份有限公司,601898.XSHG,中煤能源,FALSE,20080201,13258663400,CNY
主板,1,37689473360,福建,601899,,2017/9/30,沪深A股,A,CHN,XSHG,727029,0,黄金,2008/4/25,L,21540743700,15803803700,福建省龙岩市上杭县紫金大道1号,44548,以黄金为主导产业的矿产资源的勘探、采矿、选矿、冶炼及矿产品销售。,紫金矿业集团股份有限公司,601899.XSHG,紫金矿业,FALSE,20080425,23031218900,CNY
主板,1,4763007734,广东,601900,,2017/9/30,沪深A股,A,CHN,XSHG,42905,0,出版业,2016/2/15,L,175600000,175600000,广东省广州市越秀区水荫路11号2楼,67972,图书出版、图书发行、印刷和物资供应、报刊和新媒体,南方出版传媒股份有限公司,601900.XSHG,南方传媒,FALSE,20160215,895876600,CNY
